Data Format: 
1681,2/12/14 12:00:00,-888.880,1.8,-0.204,0.006,539.,4.3,7.8,83.,24.55,33.8,0.09,33.87,0.00,4.57
1682,2/12/14 12:15:00,-888.880,1.8,-0.204,0.006,577.,4.9,11.2,121.,24.44,31.9,-1.23,34.03,0.00,4.54
1683,2/12/14 12:30:00,-888.880,1.8,-0.204,0.006,574.,4.3,9.2,93.,24.71,31.5,-1.25,34.21,0.00,4.61
1684,2/12/14 12:45:00,-888.880,2.4,-0.204,0.006,542.,3.8,7.8,95.,25.52,30.3,-1.35,34.27,0.00,4.57
1685,2/12/14 13:00:00,-888.880,1.8,-0.204,0.006,514.,4.5,8.3,104.,25.03,29.4,-2.42,34.41,0.00,4.57
1686,2/12/14 13:15:00,-888.880,1.8,-0.204,0.006,383.,2.9,7.2,129.,25.47,28.2,-2.92,34.52,0.00,4.53
1687,2/12/14 13:30:00,-888.880,1.8,-0.204,0.006,406.,3.4,8.7,136.,25.79,29.7,-1.55,34.57,0.00,4.56
1688,2/12/14 13:45:00,-888.880,1.2,-0.204,0.006,393.,4.3,8.3,111.,25.14,29.6,-2.18,34.61,0.00,4.57
1689,2/12/14 14:00:00,-888.880,1.2,-0.204,0.006,362.,3.8,8.3,124.,25.25,29.7,-2.02,34.66,0.00,4.57
1690,2/12/14 14:15:00,-888.880,1.2,-0.204,0.006,352.,3.8,7.8,139.,25.36,30.5,-1.37,34.75,0.00,4.54
1691,2/12/14 14:30:00,-888.880,1.2,-0.204,0.006,302.,4.3,7.4,119.,24.87,30.6,-1.71,34.75,0.00,4.57
1692,2/12/14 14:45:00,-888.880,0.6,-0.204,0.006,298.,3.8,7.8,122.,24.98,28.6,-3.05,34.72,0.00,4.57
1693,2/12/14 15:00:00,30.383,1.2,-0.204,0.006,248.,2.9,5.8,129.,25.90,25.6,-4.56,34.72,0.00,4.56
1694,2/12/14 15:15:00,30.363,0.6,-0.204,0.006,206.,2.5,7.2,133.,25.14,26.6,-4.41,34.66,0.00,4.54
1695,2/12/14 15:30:00,30.348,0.6,-0.204,0.006,161.,3.8,6.3,102.,24.12,26.3,-5.53,34.61,0.00,4.56
1696,2/12/14 15:45:00,30.342,0.6,-0.204,0.006,133.,3.4,6.3,101.,24.12,26.6,-5.30,34.52,0.00,4.57
1697,2/12/14 16:00:00,30.330,0.0,-0.204,0.006,96.,4.3,7.2,83.,23.79,28.3,-4.31,34.41,0.00,4.57
1698,2/12/14 16:15:00,30.333,0.0,-0.204,0.006,64.,2.5,4.9,112.,23.52,30.4,-3.05,34.38,0.00,4.54
1699,2/12/14 16:30:00,30.333,0.0,-0.204,0.006,38.,1.6,3.8,102.,23.07,32.5,-2.04,34.21,0.00,4.56
1700,2/12/14 16:45:00,30.330,0.0,-0.204,0.006,19.,2.5,4.3,114.,22.59,33.2,-2.02,34.12,0.00,4.54
1701,2/12/14 17:00:00,30.327,0.0,-0.204,0.006,3.,0.9,4.3,102.,21.97,34.9,-1.52,34.03,0.00,4.53
1702,2/12/14 17:15:00,30.333,0.0,-0.204,0.006,1.,0.0,2.5,102.,21.58,38.2,0.03,33.98,0.00,4.46
1703,2/12/14 17:30:00,30.336,0.0,-0.204,0.006,1.,2.9,4.9,107.,21.34,39.4,0.48,33.93,0.00,4.48
1704,2/12/14 17:45:00,30.345,0.0,-0.204,0.006,1.,1.3,3.8,119.,20.55,40.9,0.55,33.87,0.00,4.48
1705,2/12/14 18:00:00,30.354,0.0,-0.204,0.006,1.,0.4,1.3,128.,20.05,42.6,0.97,33.67,0.00,4.47
1706,2/12/14 18:15:00,30.357,0.0,-0.204,0.006,1.,0.0,0.0,128.,19.42,47.5,2.71,33.58,0.00,4.42
1707,2/12/14 18:30:00,30.348,0.6,-0.204,0.006,1.,0.0,3.8,128.,20.26,45.3,2.48,33.53,0.00,4.44
1708,2/12/14 18:45:00,30.339,0.6,-0.204,0.006,1.,2.5,3.8,104.,20.68,43.8,2.14,33.58,0.00,4.44
1709,2/12/14 19:00:00,30.333,0.0,-0.204,0.006,1.,2.5,4.3,98.,20.34,46.1,2.91,33.53,0.00,4.44
1710,2/12/14 19:15:00,30.336,1.2,-0.204,0.006,1.,2.0,5.8,101.,20.50,52.3,5.81,33.48,0.00,4.39
1711,2/12/14 19:30:00,30.330,2.9,-0.204,0.006,1.,2.0,4.9,105.,19.76,58.2,7.45,33.53,0.00,4.42
1712,2/12/14 19:45:00,30.324,10.6,-0.204,0.006,1.,0.4,2.5,97.,18.95,61.2,7.79,33.44,0.00,4.42
1713,2/12/14 20:00:00,30.318,35.3,-0.204,0.006,1.,1.6,3.4,97.,18.77,64.2,8.67,33.44,0.00,4.42
1714,2/12/14 20:15:00,30.315,51.2,-0.204,0.006,1.,1.3,2.9,97.,18.72,66.9,9.54,33.39,0.00,4.38
1715,2/12/14 20:30:00,30.318,74.1,-0.204,0.006,1.,1.3,2.9,112.,18.72,69.0,10.24,33.28,0.00,4.40
1716,2/12/14 20:45:00,30.324,95.9,-0.204,0.006,1.,0.4,2.5,119.,17.47,70.3,9.45,33.28,0.00,4.40
1717,2/12/14 21:00:00,30.330,100.0,-0.204,0.006,1.,0.0,1.6,124.,17.89,71.3,10.17,33.24,0.00,4.41
1718,2/12/14 21:15:00,30.333,100.0,-0.204,0.006,1.,0.0,1.3,124.,17.65,71.7,10.06,33.19,0.00,4.36
1719,2/12/14 21:30:00,30.330,100.0,-0.204,0.006,1.,0.9,1.6,124.,17.83,72.5,10.49,33.19,0.00,4.39
1720,2/12/14 21:45:00,30.327,100.0,-0.204,0.006,1.,0.0,0.9,124.,17.29,73.1,10.15,33.19,0.00,4.39
1721,2/12/14 22:00:00,30.315,100.0,-0.204,0.006,1.,0.0,0.0,124.,16.59,73.5,9.59,33.08,0.00,4.39
1722,2/12/14 22:15:00,30.310,100.0,-0.204,0.006,1.,0.0,0.0,124.,16.41,74.5,9.72,33.08,0.00,4.35
1723,2/12/14 22:30:00,30.318,100.0,-0.204,0.006,1.,0.0,0.0,124.,16.47,75.4,10.04,33.08,0.00,4.38
1724,2/12/14 22:45:00,30.318,100.0,-0.204,0.006,1.,0.0,0.0,124.,16.59,75.4,10.17,33.08,0.00,4.38
1725,2/12/14 23:00:00,30.310,100.0,-0.204,0.006,1.,0.0,0.0,124.,15.93,75.9,9.66,33.08,0.00,4.39
1726,2/12/14 23:15:00,30.304,100.0,-0.204,0.006,1.,0.0,0.0,124.,15.80,76.2,9.63,33.04,0.00,4.33
1727,2/12/14 23:30:00,30.304,100.0,-0.204,0.006,1.,0.0,0.9,124.,15.80,76.6,9.73,33.04,0.00,4.36
1728,2/12/14 23:45:00,30.298,100.0,-0.204,0.006,1.,0.0,1.3,124.,16.47,77.3,10.60,32.99,0.00,4.37
1729,2/13/14 00:00:00,30.289,100.0,-0.204,0.006,1.,0.4,1.3,124.,17.37,77.7,11.59,32.99,0.00,4.38
1730,2/13/14 00:15:00,30.268,89.4,-0.204,0.006,1.,0.9,3.8,121.,18.95,77.7,13.14,33.04,0.00,4.34
1731,2/13/14 00:30:00,30.259,80.0,-0.204,0.006,1.,1.6,3.4,90.,19.53,77.6,13.66,33.04,0.00,4.36
1732,2/13/14 00:45:00,30.253,92.9,-0.204,0.006,1.,0.9,3.4,90.,18.72,77.2,12.76,33.08,0.00,4.36
1733,2/13/14 01:00:00,30.251,84.1,-0.204,0.006,1.,0.9,3.4,90.,20.34,77.3,14.36,33.04,0.00,4.37
1734,2/13/14 01:15:00,30.245,91.2,-0.204,0.006,1.,2.0,3.8,81.,20.68,77.3,14.68,33.08,0.00,4.33
1735,2/13/14 01:30:00,30.233,94.1,-0.204,0.006,1.,1.6,3.8,67.,20.79,77.3,14.79,33.08,0.00,4.36
1736,2/13/14 01:45:00,30.227,91.8,-0.204,0.006,1.,1.6,2.9,58.,21.24,77.5,15.30,33.08,0.00,4.36
1737,2/13/14 02:00:00,30.218,98.2,-0.204,0.006,1.,3.4,5.8,70.,21.69,78.1,15.91,33.19,0.00,4.36
1738,2/13/14 02:15:00,30.215,94.7,-0.204,0.006,1.,1.3,2.5,59.,21.97,78.4,16.29,33.19,0.00,4.33
1739,2/13/14 02:30:00,30.209,94.1,-0.204,0.006,1.,1.3,2.5,59.,22.59,78.7,16.97,33.13,0.00,4.35
1740,2/13/14 02:45:00,30.209,94.1,-0.204,0.006,1.,0.4,2.0,59.,22.24,78.7,16.63,33.13,0.00,4.36
1741,2/13/14 03:00:00,30.209,94.7,-0.204,0.006,1.,0.0,0.9,59.,22.03,78.8,16.45,33.19,0.00,4.36
1742,2/13/14 03:15:00,30.200,98.2,-0.204,0.006,1.,0.0,1.3,59.,22.41,79.0,16.88,33.19,0.00,4.33
1743,2/13/14 03:30:00,30.194,98.2,-0.204,0.006,1.,0.4,2.0,59.,22.96,79.3,17.51,33.19,0.00,4.35
1744,2/13/14 03:45:00,30.186,98.2,-0.204,0.006,1.,0.4,1.6,59.,23.95,79.6,18.55,33.19,0.00,4.36
1745,2/13/14 04:00:00,30.177,100.0,-0.204,0.006,1.,0.9,2.0,59.,24.66,79.9,19.33,33.24,0.00,4.36
1746,2/13/14 04:15:00,30.165,100.0,-0.204,0.006,1.,2.0,4.5,65.,25.57,80.5,20.41,33.28,0.00,4.36
1747,2/13/14 04:30:00,30.159,100.0,-0.204,0.006,1.,2.5,3.8,67.,26.17,81.3,21.22,33.33,0.00,4.35
1748,2/13/14 04:45:00,30.144,100.0,-0.204,0.006,1.,2.5,4.5,70.,26.44,82.1,21.72,33.44,0.00,4.36
1749,2/13/14 05:00:00,30.144,100.0,-0.204,0.006,1.,2.0,3.8,70.,26.74,82.4,22.10,33.44,0.00,4.36
1750,2/13/14 05:15:00,30.144,100.0,-0.204,0.006,1.,2.0,4.9,77.,27.75,82.7,23.18,33.48,0.00,4.33
1751,2/13/14 05:30:00,30.141,100.0,-0.204,0.006,1.,1.6,4.3,77.,28.00,82.7,23.41,33.58,0.00,4.35
1752,2/13/14 05:45:00,30.141,100.0,-0.204,0.006,1.,2.0,4.9,104.,28.33,82.7,23.74,33.64,0.00,4.36
1753,2/13/14 06:00:00,30.129,100.0,-0.204,0.006,1.,2.9,4.9,66.,28.47,82.8,23.90,33.73,0.00,4.36
1754,2/13/14 06:15:00,30.124,100.0,-0.204,0.006,1.,3.8,8.7,70.,28.80,83.0,24.28,33.84,0.00,4.34
1755,2/13/14 06:30:00,30.115,100.0,-0.204,0.006,1.,4.5,7.4,72.,28.80,83.8,24.51,33.98,0.00,4.35
1756,2/13/14 06:45:00,30.106,100.0,-0.204,0.006,1.,3.4,7.2,70.,28.69,85.3,24.84,34.03,0.00,4.36
1757,2/13/14 07:00:00,30.094,100.0,-0.204,0.006,7.,4.5,8.3,35.,28.69,87.2,25.36,34.07,0.00,4.36
1758,2/13/14 07:15:00,30.088,100.0,-0.204,0.006,16.,4.3,8.3,35.,28.42,88.8,25.54,34.12,0.00,4.34
1759,2/13/14 07:30:00,30.076,100.0,-0.204,0.006,21.,4.9,7.8,38.,28.17,90.0,25.61,34.21,0.00,4.35
1760,2/13/14 07:45:00,30.067,100.0,-0.204,0.006,27.,4.5,7.4,41.,28.00,90.9,25.68,34.27,0.00,4.36
1761,2/13/14 08:00:00,30.059,100.0,-0.204,0.006,33.,3.4,6.3,60.,27.90,91.6,25.75,34.38,0.00,4.37
1762,2/13/14 08:15:00,30.047,100.0,-0.204,0.006,34.,3.4,6.7,49.,28.74,92.1,26.73,34.38,0.00,4.35
1763,2/13/14 08:30:00,30.035,100.0,-0.204,0.006,32.,3.4,8.3,51.,30.13,92.6,28.24,34.47,0.00,4.36
1764,2/13/14 08:45:00,30.023,100.0,-0.204,0.006,32.,5.4,12.1,63.,31.75,93.1,29.98,34.61,0.00,4.36
1765,2/13/14 09:00:00,30.005,100.0,-0.204,0.006,34.,7.2,12.5,67.,32.34,93.6,30.70,34.92,0.00,4.38
1766,2/13/14 09:15:00,29.988,100.0,-0.204,0.006,39.,7.2,14.5,62.,32.29,94.1,30.78,35.15,0.00,4.37
1767,2/13/14 09:30:00,29.976,100.0,-0.204,0.006,48.,7.8,13.2,69.,32.20,94.6,30.81,35.44,0.00,4.41
1768,2/13/14 09:45:00,29.967,100.0,-0.204,0.006,48.,7.2,12.1,70.,32.29,95.0,31.01,35.69,0.00,4.44
1769,2/13/14 10:00:00,29.958,100.0,-0.204,0.006,41.,7.2,12.5,65.,32.40,95.2,31.17,35.83,0.00,4.45
1770,2/13/14 10:15:00,29.946,100.0,-0.204,0.006,48.,7.4,15.0,67.,32.45,95.4,31.28,41.38,0.00,4.44
1771,2/13/14 10:30:00,29.926,100.0,-0.204,0.006,59.,7.4,13.2,65.,32.65,95.7,31.55,41.56,0.00,4.48
1772,2/13/14 10:45:00,29.905,100.0,-0.204,0.006,62.,9.2,16.6,67.,32.79,95.9,31.75,41.23,0.01,4.51
1773,2/13/14 11:00:00,29.887,100.0,-0.204,0.006,56.,8.3,14.1,67.,32.94,96.1,31.95,40.35,0.02,4.54
1774,2/13/14 11:15:00,29.867,100.0,-0.204,0.006,42.,9.2,15.4,69.,33.19,96.1,32.20,39.97,0.02,4.50
1775,2/13/14 11:30:00,29.849,100.0,-0.204,0.006,33.,9.2,19.9,65.,33.64,96.3,32.68,39.31,0.03,4.51
1776,2/13/14 11:45:00,29.831,100.0,-0.204,0.006,26.,9.2,17.4,58.,34.72,96.5,33.82,39.16,0.03,4.50
1777,2/13/14 12:00:00,29.813,100.0,-0.204,0.006,27.,10.7,18.6,65.,35.06,96.7,34.21,39.16,0.04,4.50
1778,2/13/14 12:15:00,29.787,100.0,-0.204,0.006,21.,11.2,24.2,65.,34.75,96.7,33.91,39.42,0.04,4.46
1779,2/13/14 12:30:00,29.754,100.0,-0.204,0.006,14.,11.6,23.3,62.,34.21,96.8,33.40,39.97,0.03,4.46
1780,2/13/14 12:45:00,29.728,100.0,-0.204,0.006,17.,13.0,24.8,60.,32.88,96.9,32.09,40.39,0.03,4.45
1781,2/13/14 13:00:00,29.707,100.0,-0.204,0.006,14.,10.7,19.9,60.,32.34,97.2,31.62,40.48,0.00,4.44
1782,2/13/14 13:15:00,29.684,100.0,-0.204,0.006,17.,11.2,20.8,59.,32.29,97.3,31.60,40.77,0.00,4.42
1783,2/13/14 13:30:00,29.654,100.0,-0.204,0.006,14.,12.5,22.8,59.,32.00,97.3,31.32,41.41,0.00,4.42
1784,2/13/14 13:45:00,29.622,100.0,-0.204,0.006,24.,13.2,24.4,53.,32.00,97.4,31.33,42.48,0.00,4.43
1785,2/13/14 14:00:00,29.592,100.0,-0.204,0.006,38.,13.2,24.4,45.,32.00,97.4,31.33,43.12,0.00,4.44
1786,2/13/14 14:15:00,29.580,100.0,-0.204,0.006,34.,13.0,27.1,42.,32.14,97.5,31.51,43.45,0.00,4.43
1787,2/13/14 14:30:00,29.562,100.0,-0.204,0.006,38.,12.5,23.3,41.,32.20,97.6,31.59,43.95,0.00,4.44
1788,2/13/14 14:45:00,29.542,100.0,-0.204,0.006,33.,10.3,20.8,42.,32.29,97.6,31.68,44.67,0.00,4.44
1789,2/13/14 15:00:00,29.518,100.0,-0.204,0.006,29.,11.6,20.4,39.,32.45,97.7,31.86,45.21,0.00,4.43
1790,2/13/14 15:15:00,29.486,100.0,-0.204,0.006,32.,13.2,24.4,37.,32.68,97.8,32.13,45.72,0.01,4.42
1791,2/13/14 15:30:00,29.465,100.0,-0.204,0.006,32.,13.2,24.4,37.,32.74,97.8,32.18,46.11,0.00,4.42
1792,2/13/14 15:45:00,29.450,100.0,-0.204,0.006,19.,14.1,27.3,38.,32.99,97.9,32.45,46.44,0.00,4.42
1793,2/13/14 16:00:00,29.427,100.0,-0.204,0.006,19.,15.4,27.1,41.,33.53,98.0,33.03,46.80,0.00,4.42
1794,2/13/14 16:15:00,29.400,100.0,-0.204,0.006,14.,15.9,25.3,39.,33.87,98.0,33.37,47.25,0.06,4.39
1795,2/13/14 16:30:00,29.376,100.0,-0.204,0.006,6.,15.9,28.6,35.,34.21,98.1,33.73,45.75,0.06,4.39
1796,2/13/14 16:45:00,29.365,100.0,-0.204,0.006,6.,17.9,30.2,35.,34.41,98.0,33.91,43.75,0.06,4.39
1797,2/13/14 17:00:00,29.338,100.0,-0.204,0.006,6.,16.6,30.6,37.,34.41,97.6,33.80,41.97,0.04,4.39
1798,2/13/14 17:15:00,29.323,100.0,-0.204,0.006,1.,15.9,28.2,38.,34.66,97.3,33.98,41.88,0.03,4.37
1799,2/13/14 17:30:00,29.311,100.0,-0.204,0.006,1.,16.1,29.5,37.,34.72,97.1,33.98,42.12,0.04,4.38
1800,2/13/14 17:45:00,29.303,100.0,-0.204,0.006,1.,16.1,27.3,39.,34.61,96.8,33.80,42.71,0.03,4.38
1801,2/13/14 18:00:00,29.297,100.0,-0.204,0.006,1.,17.0,32.9,37.,34.41,96.6,33.55,42.62,0.02,4.38
1802,2/13/14 18:15:00,29.282,100.0,-0.204,0.006,1.,15.0,28.2,32.,34.03,96.4,33.12,43.03,0.03,4.36
1803,2/13/14 18:30:00,29.258,100.0,-0.204,0.006,1.,14.1,27.3,31.,33.87,96.4,32.95,42.94,0.01,4.37
1804,2/13/14 18:45:00,29.241,100.0,-0.204,0.006,1.,13.2,26.2,24.,33.78,96.5,32.88,42.71,0.01,4.37
1805,2/13/14 19:00:00,29.226,100.0,-0.204,0.006,1.,13.0,24.8,29.,34.03,96.4,33.12,43.21,0.01,4.37
1806,2/13/14 19:15:00,29.220,100.0,-0.204,0.006,1.,10.7,23.7,24.,33.93,96.2,32.95,43.63,0.01,4.36
1807,2/13/14 19:30:00,29.214,100.0,-0.204,0.006,1.,12.1,24.8,27.,33.93,96.3,32.97,43.72,0.00,4.36
1808,2/13/14 19:45:00,29.187,100.0,-0.204,0.006,1.,13.2,27.3,20.,33.64,96.4,32.72,43.63,0.00,4.37
1809,2/13/14 20:00:00,29.173,100.0,-0.204,0.006,1.,12.1,29.1,22.,33.48,96.4,32.56,43.16,0.01,4.37
1810,2/13/14 20:15:00,29.137,100.0,-0.204,0.006,1.,13.6,24.8,32.,33.64,96.6,32.77,43.30,0.00,4.36
1811,2/13/14 20:30:00,29.134,100.0,-0.204,0.006,1.,12.5,22.4,28.,33.64,96.6,32.77,43.39,0.00,4.36
1812,2/13/14 20:45:00,29.125,100.0,-0.204,0.006,1.,10.7,23.3,22.,33.73,96.5,32.83,43.12,0.00,4.36
1813,2/13/14 21:00:00,29.105,100.0,-0.204,0.006,1.,11.6,27.7,24.,33.67,96.4,32.76,42.89,0.00,4.36
1814,2/13/14 21:15:00,29.093,100.0,-0.204,0.006,1.,10.3,22.8,27.,33.87,96.3,32.92,43.21,0.00,4.35
1815,2/13/14 21:30:00,29.078,100.0,-0.204,0.006,1.,10.3,24.2,31.,33.87,96.1,32.88,44.04,0.00,4.36
1816,2/13/14 21:45:00,29.055,100.0,-0.204,0.006,1.,10.7,20.8,29.,33.93,96.2,32.95,44.73,0.00,4.36
1817,2/13/14 22:00:00,29.040,100.0,-0.204,0.006,1.,10.3,18.3,27.,33.98,96.3,33.03,45.12,0.00,4.36
1818,2/13/14 22:15:00,29.025,100.0,-0.204,0.006,1.,12.1,26.2,29.,33.98,96.3,33.03,46.26,0.00,4.35
1819,2/13/14 22:30:00,28.990,100.0,-0.204,0.006,1.,13.0,26.2,27.,33.87,96.3,32.92,46.17,0.01,4.39
1820,2/13/14 22:45:00,28.966,100.0,-0.204,0.006,1.,13.0,25.7,28.,33.78,96.1,32.79,42.62,0.00,4.36
1821,2/13/14 23:00:00,28.951,100.0,-0.204,0.006,1.,13.0,22.8,27.,33.67,96.0,32.65,40.68,0.01,4.36
1822,2/13/14 23:15:00,28.925,100.0,-0.204,0.006,1.,13.2,24.2,32.,33.73,96.1,32.74,40.30,0.00,4.35
1823,2/13/14 23:30:00,28.907,100.0,-0.204,0.006,1.,12.1,23.7,31.,33.64,96.3,32.68,40.24,0.05,4.36
1824,2/13/14 23:45:00,-888.880,100.0,-0.204,0.006,1.,13.2,28.6,34.,33.67,96.6,32.81,40.59,0.06,4.36
1825,2/14/14 00:00:00,28.851,100.0,-0.204,0.006,1.,17.0,30.6,38.,33.73,96.6,32.86,40.71,0.06,4.36
1826,2/14/14 00:15:00,28.842,100.0,-0.204,0.006,1.,12.5,24.4,29.,33.58,96.6,32.72,41.04,0.09,4.35
1827,2/14/14 00:30:00,28.821,100.0,-0.204,0.006,1.,8.7,16.6,25.,33.44,96.6,32.58,41.32,0.06,4.36
1828,2/14/14 00:45:00,28.845,100.0,-0.204,0.006,1.,7.8,18.6,28.,33.67,96.7,32.83,41.56,0.06,4.36
1829,2/14/14 01:00:00,28.874,100.0,-0.204,0.006,1.,4.9,15.0,45.,33.93,96.7,33.08,41.59,0.06,4.36
1830,2/14/14 01:15:00,28.833,100.0,-0.204,0.006,1.,8.7,19.5,17.,33.93,96.8,33.12,41.50,0.02,4.35
1831,2/14/14 01:30:00,28.768,100.0,-0.204,0.006,1.,10.7,22.4,7.,33.64,96.6,32.77,41.59,0.00,4.36
1832,2/14/14 01:45:00,28.795,100.0,-0.204,0.006,1.,5.4,15.9,11.,33.78,96.7,32.94,41.56,0.00,4.36
1833,2/14/14 02:00:00,28.804,100.0,-0.204,0.006,1.,3.8,10.7,352.,33.67,96.5,32.77,41.56,0.00,4.36
1834,2/14/14 02:15:00,28.804,100.0,-0.204,0.006,1.,4.9,9.6,347.,33.58,96.4,32.67,40.95,0.00,4.35
1835,2/14/14 02:30:00,28.795,100.0,-0.204,0.006,1.,4.5,9.6,351.,33.33,96.4,32.41,40.39,0.00,4.36
1836,2/14/14 02:45:00,28.777,100.0,-0.204,0.006,1.,4.5,9.6,1.,33.28,96.5,32.38,39.36,0.00,4.36
1837,2/14/14 03:00:00,28.756,100.0,-0.204,0.006,1.,5.8,12.5,14.,33.13,96.6,32.27,39.22,0.00,4.36
1838,2/14/14 03:15:00,28.739,100.0,-0.204,0.006,1.,6.7,15.4,13.,33.04,96.8,32.23,39.42,0.01,4.35
1839,2/14/14 03:30:00,28.730,100.0,-0.204,0.006,1.,6.3,13.6,13.,32.99,96.8,32.18,39.60,0.00,4.35
1840,2/14/14 03:45:00,28.727,100.0,-0.204,0.006,1.,5.4,13.2,10.,32.85,97.0,32.09,39.54,0.00,4.36
1841,2/14/14 04:00:00,28.718,100.0,-0.204,0.006,1.,5.4,13.0,13.,32.85,97.0,32.09,39.65,0.00,4.36
1842,2/14/14 04:15:00,28.715,100.0,-0.204,0.006,1.,4.5,9.2,15.,32.85,96.9,32.05,39.74,0.00,4.35
1843,2/14/14 04:30:00,28.715,100.0,-0.204,0.006,1.,4.5,10.7,21.,32.79,97.0,32.04,39.83,0.00,4.35
1844,2/14/14 04:45:00,28.706,100.0,-0.204,0.006,1.,4.9,11.6,25.,32.79,97.0,32.04,39.88,0.01,4.36
1845,2/14/14 05:00:00,28.700,100.0,-0.204,0.006,1.,4.3,12.1,3.,32.65,97.1,31.91,39.88,0.00,4.36
1846,2/14/14 05:15:00,28.700,100.0,-0.204,0.006,1.,2.9,6.7,344.,32.59,97.2,31.87,39.83,0.00,4.35
1847,2/14/14 05:30:00,28.703,100.0,-0.204,0.006,1.,3.4,6.7,303.,32.45,97.4,31.78,39.88,0.00,4.36
1848,2/14/14 05:45:00,28.715,100.0,-0.204,0.006,1.,3.8,7.2,281.,32.34,97.5,31.71,39.83,0.00,4.36
1849,2/14/14 06:00:00,28.706,100.0,-0.204,0.006,1.,4.9,9.6,293.,32.34,97.6,31.73,39.83,0.00,4.33
1850,2/14/14 06:15:00,28.712,100.0,-0.204,0.006,1.,5.8,10.7,292.,32.40,97.8,31.84,39.78,0.00,4.35
1851,2/14/14 06:30:00,28.715,100.0,-0.204,0.006,1.,5.8,10.7,291.,32.49,97.9,31.95,39.69,0.00,4.35
1852,2/14/14 06:45:00,28.721,100.0,-0.204,0.006,3.,5.8,12.1,285.,32.65,97.9,32.11,39.60,0.00,4.36
1853,2/14/14 07:00:00,28.718,100.0,-0.204,0.006,24.,6.3,13.2,291.,32.99,97.9,32.45,39.69,0.00,4.32
1854,2/14/14 07:15:00,28.727,100.0,-0.204,0.006,14.,6.7,13.0,288.,33.13,97.7,32.54,39.51,0.00,4.35
1855,2/14/14 07:30:00,28.742,100.0,-0.204,0.006,9.,7.2,13.6,279.,33.13,97.5,32.50,39.31,0.00,4.36
1856,2/14/14 07:45:00,28.756,100.0,-0.204,0.006,98.,8.7,17.0,279.,32.54,97.1,31.80,39.07,0.01,4.42
1857,2/14/14 08:00:00,28.768,100.0,-0.204,0.006,178.,8.3,15.9,277.,32.88,95.8,31.80,38.93,0.02,4.48
1858,2/14/14 08:15:00,28.777,100.0,-0.204,0.006,117.,7.4,16.1,274.,32.85,94.3,31.39,38.84,0.00,4.54
1859,2/14/14 08:30:00,28.789,100.0,-0.204,0.006,96.,7.4,15.0,270.,32.68,93.8,31.10,38.75,0.01,4.56
1860,2/14/14 08:45:00,28.804,50.6,-0.204,0.006,49.,10.3,26.6,260.,32.09,92.4,30.13,38.61,0.00,4.56
1861,2/14/14 09:00:00,28.824,22.4,-0.204,0.006,216.,9.2,27.7,275.,31.39,89.4,28.63,38.41,0.00,4.54
1862,2/14/14 09:15:00,28.836,16.5,-0.204,0.006,206.,7.8,30.0,279.,31.69,85.3,27.79,38.14,0.00,4.56
1863,2/14/14 09:30:00,28.848,17.1,-0.204,0.006,144.,10.3,21.9,277.,31.19,86.4,27.61,37.89,0.00,4.56
1864,2/14/14 09:45:00,28.869,19.4,-0.204,0.006,146.,4.3,24.4,277.,29.55,88.1,26.46,37.51,0.00,4.56
1865,2/14/14 10:00:00,28.877,15.9,-0.204,0.006,144.,0.0,4.3,277.,29.97,86.6,26.46,37.33,0.00,4.54
1866,2/14/14 10:15:00,28.892,14.1,-0.204,0.006,179.,0.0,10.1,261.,30.27,81.6,25.32,37.27,0.00,4.56
1867,2/14/14 10:30:00,28.904,11.8,-0.204,0.006,204.,0.0,3.8,277.,30.22,77.6,24.06,37.18,0.00,4.56
1868,2/14/14 10:45:00,28.916,8.2,-0.204,0.006,509.,0.0,9.2,267.,31.08,75.1,24.12,37.04,0.00,4.56
1869,2/14/14 11:00:00,28.925,5.9,-0.204,0.006,681.,12.5,27.7,264.,32.34,72.7,24.57,36.93,0.01,4.56
1870,2/14/14 11:15:00,28.942,5.3,-0.204,0.006,671.,13.2,24.4,267.,32.59,71.0,24.24,36.90,0.00,4.56
1871,2/14/14 11:30:00,28.951,4.7,-0.204,0.006,293.,14.5,32.9,265.,32.14,67.2,22.50,36.84,0.00,4.56
1872,2/14/14 11:45:00,28.966,4.7,-0.204,0.006,298.,13.6,27.3,270.,31.50,68.4,22.30,36.79,0.00,4.56
1873,2/14/14 12:00:00,28.981,4.7,-0.204,0.006,358.,13.0,26.6,260.,32.49,69.9,23.77,36.70,0.00,4.55
1874,2/14/14 12:15:00,28.996,4.7,-0.204,0.006,342.,12.1,26.2,270.,32.74,68.5,23.52,36.64,0.00,4.56
1875,2/14/14 12:30:00,29.007,4.1,-0.204,0.006,247.,12.1,24.2,272.,32.88,68.0,23.49,36.61,0.00,4.56
1876,2/14/14 12:45:00,29.022,4.7,-0.204,0.006,392.,15.9,30.2,268.,33.08,66.6,23.18,36.50,0.00,4.56
1877,2/14/14 13:00:00,29.037,4.1,-0.204,0.006,476.,15.0,34.0,277.,34.47,64.3,23.67,36.41,0.00,4.56
1878,2/14/14 13:15:00,29.055,4.7,-0.204,0.006,374.,13.6,32.0,265.,34.92,64.1,24.03,36.36,0.00,4.56
1879,2/14/14 13:30:00,29.069,4.1,-0.204,0.006,333.,15.0,30.0,263.,34.07,64.6,23.41,36.36,0.00,4.56
